artistName,trackName,sPlayed,count,genres,trackId,duration,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Aaron Copland,"Music for Movies: I. New England Countryside (From ""The City"")",371,1,"['american modern classical', 'classical', 'early modern classical']",,,,,,,,,,,,,
Aaron Copland,Rodeo: Hoe-Down,248,1,"['american modern classical', 'classical', 'early modern classical']",6s4fr2jtde9hGhFSLMpv77,248000.0,0.433,0.908,0.238,0.941,0.074,0.242,-19.309,0.0393,132.683,2.0,4.0
Abd Al Malik,Daniel Darc,74,1,['french hip hop'],6zNTOIKiCMYWKUsSpmqiDB,251104.0,0.781,0.283,0.5,0.0,0.119,0.387,-9.119,0.0474,112.775,10.0,4.0
Abd Al Malik,Gibraltar,464,2,['french hip hop'],2Ji6pcpNIuRPSilgKHjnN6,232986.0,0.636,0.396,0.835,0.0,0.0589,0.869,-5.747,0.166,136.946,6.0,4.0
Abd Al Malik,Ma jolie,34,1,['french hip hop'],1K8ndL8jxz1Cmm1YnmPxDz,174466.0,0.332,0.266,0.869,0.00112,0.115,0.459,-5.325,0.049,149.303,0.0,4.0
Accept,Koolaid,299,1,"['album rock', 'german heavy metal', 'german metal', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock', 'speed metal', 'thrash metal']",249XHhBxBOblTCYStaC27L,299720.0,0.548,0.000429,0.904,0.0842,0.37,0.342,-5.197,0.03,129.016,11.0,4.0
Acherontic Dawn,Into a Dark Dawn,230,1,['epicore'],5I5JsjPxg9qGmLdpT4Kxs6,230164.0,0.469,0.248,0.695,0.943,0.0986,0.205,-11.218,0.0477,84.992,9.0,4.0
Adam Skorupa,A Tavern On The Riverbank,460,5,"['scorecore', 'video game music']",2TLO035tumZKpxxeDlKYQb,103516.0,0.473,0.122,0.375,0.331,0.0803,0.132,-11.912,0.0277,82.458,2.0,3.0
Adam Skorupa,Dwarven Stone Upon Dwarven Stone,2265,5,"['scorecore', 'video game music']",2SbHDqxefXnysUVJHbJbov,453000.0,0.435,0.866,0.168,0.845,0.0947,0.0642,-16.137,0.0294,80.013,9.0,3.0
Adam Skorupa,Peaceful Moments,2170,7,"['scorecore', 'video game music']",3aAeD4aD0PdM3gilTQscqj,310000.0,0.542,0.569,0.362,0.927,0.18,0.367,-13.333,0.0283,119.999,11.0,4.0
Adelitas Way,Invincible,190,1,"['alternative metal', 'christian rock', 'gymcore', 'nu metal', 'post-grunge', 'post-screamo', 'rap rock']",4FthwGFz9SVZgCVqxNXsSK,190133.0,0.405,0.000213,0.962,2.31e-06,0.108,0.489,-4.894,0.0842,170.023,11.0,4.0
Adrenaline Mob,Indifferent,1083,5,"['modern hard rock', 'nyc metal', 'progressive metal']",3IBcawxtluA9oIlWZfosCO,270480.0,0.539,2.86e-05,0.968,6.65e-05,0.26,0.357,-3.582,0.121,131.996,1.0,4.0
Adrian Von Ziegler,Prophecy,334,1,"['dungeon synth', 'medieval folk']",4LDXnOCkx6f7jo23c1zFaV,334800.0,0.331,0.12,0.391,0.945,0.0968,0.0603,-16.427,0.0356,62.444,10.0,4.0
Adriatique,Buchla’s Dreaming - Agents Of Time Remix,926,2,"['deep disco house', 'melodic techno', 'organic house', 'swiss house', 'tech house']",1mYec87UIcT1vcVOEHItOe,463962.0,0.703,0.072,0.716,0.738,0.109,0.198,-10.184,0.0338,126.006,4.0,4.0
After Forever,Discord,276,1,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'opera metal', 'symphonic metal']",7FVl7greWdX25f1cMUiFR8,276871.0,0.468,0.000121,0.884,0.0745,0.138,0.197,-4.307,0.0463,119.956,7.0,4.0
Agents Of Time,Chain Reaction,1068,4,['italian techno'],5J9h4bGpmNFHzK8MLUZHqd,334122.0,0.684,0.0892,0.685,0.877,0.111,0.336,-10.801,0.0588,129.002,2.0,4.0
Agents Of Time,Dream Vision,810,3,['italian techno'],1NB8HcUSulY9WexgXms8ff,385000.0,0.71,0.00831,0.817,0.895,0.129,0.255,-8.785,0.0463,124.997,5.0,4.0
Agents Of Time,Drive Me Crazy,327,1,['italian techno'],4vyO7SF8XrQmq6qn1hamiZ,327394.0,0.76,0.053,0.693,0.823,0.0938,0.447,-9.933,0.0731,124.995,9.0,4.0
Agents Of Time,Midnight Drive,1675,5,['italian techno'],3FT4bkfdje6bZcgOYQ7BAz,335733.0,0.661,0.000986,0.831,0.888,0.26,0.356,-8.344,0.0426,127.987,11.0,4.0
Agents Of Time,Nightfall,654,2,['italian techno'],0C1iUFocttjoTznNoXesM6,384259.0,0.754,0.00186,0.695,0.869,0.0776,0.0904,-9.312,0.0423,124.998,4.0,4.0
Agents Of Time,Out Of Format,736,3,['italian techno'],5TEwm8Z55K6cIdpt6bJHLG,220606.0,0.513,0.0787,0.621,0.918,0.153,0.512,-8.44,0.0427,144.952,4.0,4.0
Agents Of Time,Polina - Alex Smoke Remix,217,1,['italian techno'],6rXNz61mvLoD4W4JnX50Hu,359584.0,0.8,0.00405,0.775,0.824,0.111,0.736,-11.286,0.0596,124.518,11.0,4.0
Agents Of Time,Prince Of The Stars,352,1,['italian techno'],6MZTIXXb2wMcheoqVQmEfp,352787.0,0.696,0.354,0.661,0.858,0.229,0.403,-12.32,0.0355,117.013,3.0,4.0
Agents Of Time,Santiago,2244,6,['italian techno'],4td58LU39TUuZ5ksh5nkiF,374093.0,0.766,0.356,0.756,0.873,0.0794,0.226,-8.431,0.0524,124.992,1.0,4.0
Agents Of Time,Superia,407,1,['italian techno'],3Cp8sCZjh96MOzBy9HSqpJ,407797.0,0.608,0.0105,0.576,0.835,0.163,0.176,-11.334,0.0311,123.984,5.0,4.0
Agents Of Time,Under Control,678,2,['italian techno'],2E6G3HkQb3OuEz3JKHaXUK,339423.0,0.81,0.00505,0.762,0.717,0.0747,0.304,-9.671,0.064,122.002,2.0,4.0
Airbourne,Breakin' Outta Hell,232,1,"['glam metal', 'hard rock', 'metal', 'rock', 'wrestling']",3HFqO1Khvk1pdmhjz3tXsk,232425.0,0.429,4.65e-05,0.993,0.762,0.163,0.256,-2.772,0.157,172.08,2.0,4.0
Airbourne,Runnin' Wild,88,1,"['glam metal', 'hard rock', 'metal', 'rock', 'wrestling']",1wXuogT7bvqnhuWzDBNOdV,218040.0,0.503,9.25e-05,0.96,0.578,0.274,0.489,-2.672,0.0626,162.022,10.0,4.0
Airbourne,"Too Much, Too Young, Too Fast",287,2,"['glam metal', 'hard rock', 'metal', 'rock', 'wrestling']",6fhpnwCBLVamyD7gkZhXjt,224773.0,0.592,0.0014,0.813,0.000966,0.336,0.384,-7.154,0.0465,114.038,9.0,4.0
Akatsuki no Team,"Akatsuki (From ""Naruto Shippuden"")",22,1,[],,,,,,,,,,,,,
Akhenaton,A part les €,47,2,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",7jpHEkDcPzTihSt3Cqdks8,242493.0,0.802,0.0181,0.763,4.83e-05,0.705,0.582,-7.41,0.139,170.998,2.0,4.0
Akhenaton,Bad Boys de Marseille,15,1,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",7LsyDOwa0rY2mWYanvxw63,275866.0,0.823,0.368,0.627,0.0,0.0724,0.902,-7.588,0.155,85.113,10.0,4.0
Akhenaton,"Bad Boys de Marseille, Pt. 2 (feat. Shurik'n)",451,3,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",78ujFEl6ZHZF8wRy7dYo0T,225693.0,0.67,0.0821,0.597,1.7e-05,0.0729,0.867,-8.379,0.269,168.981,11.0,4.0
Akhenaton,C'est ça mon frère,467,3,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",,,,,,,,,,,,,
Akhenaton,Chaque jour,1223,6,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",0jHTNw7UolNqwxmZSYidJh,245906.0,0.788,0.0301,0.829,1.81e-05,0.289,0.771,-6.285,0.222,83.214,6.0,4.0
Akhenaton,Deuxième chance,496,2,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",353tqn42teyy94DmtfjQtv,248160.0,0.663,0.0733,0.48,0.0,0.106,0.37,-9.152,0.458,114.149,0.0,5.0
Akhenaton,Dezolation,38,1,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",5wK1TdekunKt7xJ1Sv9dFR,260200.0,0.558,0.0318,0.674,0.0,0.241,0.447,-8.393,0.393,84.349,9.0,4.0
Akhenaton,Entrer dans la légende,9854,41,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",39XwnKJdQC4VY5t21mHjQW,270066.0,0.775,0.0465,0.621,2.02e-05,0.106,0.551,-7.051,0.239,86.211,1.0,4.0
Akhenaton,Etranges fruits,235,1,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",5QWueunZoiyYzlT8sLwbL2,235200.0,0.564,0.00482,0.507,0.0,0.109,0.234,-9.266,0.303,130.603,1.0,4.0
Akhenaton,Gemmes (feat. Bruizza),799,5,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",0q3y6E5UGBnQYmGBESA9gC,263240.0,0.747,0.026,0.756,0.0,0.41,0.379,-5.849,0.314,91.421,2.0,4.0
Akhenaton,Hi Tech Love,231,2,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",7KdjTkRF4JZWU9MWeWsxNT,180706.0,0.819,0.303,0.48,1.13e-05,0.212,0.554,-10.494,0.0684,80.037,1.0,4.0
Akhenaton,Highlanders,235,1,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",6cyxClFJUeQIAFpZoIsHQI,235720.0,0.812,0.0192,0.817,2.2e-06,0.15,0.497,-5.169,0.307,84.079,2.0,4.0
Akhenaton,Horizon vertical,1422,6,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",5X67vWPnoiW0o8mskYyMkC,237493.0,0.791,0.00035,0.563,0.00576,0.0926,0.194,-6.659,0.0644,95.204,10.0,4.0
Akhenaton,Il n'est jamais trop tard (feat. Le A),1254,5,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",3WVRydVmQtDlVB4lHGRrc7,272000.0,0.587,0.00991,0.87,0.00233,0.0699,0.35,-5.592,0.348,83.758,8.0,4.0
Akhenaton,Immacolata,15,1,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",1MzM5M4oGlxOgfGBnUqSu6,240400.0,0.765,0.0988,0.551,9.08e-05,0.179,0.747,-8.462,0.48,121.076,6.0,3.0
Akhenaton,Intro,34,1,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",42Uw3PJRT7uqpCKSTq8Go1,116493.0,0.545,0.522,0.333,2.74e-06,0.234,0.733,-11.731,0.491,159.06,5.0,4.0
Akhenaton,J'ai vraiment pas de face,462,2,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",,,,,,,,,,,,,
Akhenaton,J'aime le rap et le rap m'aime,11,1,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",,,,,,,,,,,,,
Akhenaton,Je suis en vie,350,2,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",1STAP2Ks7UzfuZHlRuf4mP,331093.0,0.535,0.0248,0.54,0.00297,0.0779,0.15,-7.77,0.136,173.108,0.0,4.0
Akhenaton,Jjjames,16,1,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",0xOW7gcecT2t5NkleQTyFn,214533.0,0.747,0.0165,0.556,1.08e-06,0.0938,0.271,-5.492,0.224,170.663,1.0,4.0
Akhenaton,L'assassin au SM,435,5,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",,,,,,,,,,,,,
Akhenaton,La Face B,1,1,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",1TzpUK3NmwqQRjunzTWiQR,307733.0,0.682,0.0941,0.797,0.00123,0.352,0.853,-9.116,0.111,169.258,10.0,4.0
Akhenaton,Le fiston (feat. Veust Lyricist),960,5,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",33G7KL7PFnG30OxZXLrC2V,216693.0,0.816,0.0206,0.792,0.00153,0.283,0.391,-8.487,0.23,101.726,2.0,4.0
Akhenaton,Little Brother Is Watching You,242,1,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",5xB9y4Ds0oJfEnALF73cbS,242000.0,0.772,0.196,0.683,1.18e-05,0.0834,0.89,-7.43,0.369,174.066,4.0,4.0
Akhenaton,Mes soleils et mes lunes (feat. Sako),494,2,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",3OHdHwBd06EMfzRWoWJRDK,247173.0,0.728,0.0983,0.677,7.85e-06,0.103,0.299,-7.503,0.291,164.403,1.0,4.0
Akhenaton,Mes traits précis (feat. Samm & Fabi),492,3,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",26gwDHnzUiN6kocWNTYUJK,239066.0,0.623,0.0602,0.749,0.0222,0.338,0.795,-7.323,0.257,95.18,3.0,4.0
Akhenaton,Mon texte le savon part III,3528,12,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",6VNCK91tHH13shRFh9QZes,294866.0,0.664,0.114,0.47,0.00155,0.0846,0.235,-9.109,0.368,84.738,3.0,4.0
Akhenaton,"Mon texte, le savon",7615,30,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",7yMOM46p1rFx4YIhg09c1T,282933.0,0.56,0.194,0.448,0.000504,0.122,0.348,-8.529,0.313,89.237,8.0,4.0
Akhenaton,"Mon texte, le savon (Pt. 2)",2521,12,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",4oGmaU3z12N9IJ3Px7muCA,229786.0,0.568,0.164,0.743,0.0,0.0621,0.521,-7.849,0.357,87.12,6.0,4.0
Akhenaton,Même les anges,492,2,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",2zyxfhXVQ1EZzINtuXIc9q,246120.0,0.674,0.114,0.794,0.0043,0.378,0.24,-7.856,0.487,82.065,1.0,4.0
Akhenaton,New York City Transit,478,2,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",1M1rcmFuAKwMqycOlY8VnD,241186.0,0.851,0.204,0.571,0.0,0.315,0.656,-7.734,0.345,95.87,10.0,4.0
Akhenaton,Nuits à Médine (feat. Dad PPDA),1513,8,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",4SL0PjNgUJ4IpqG7zuFDZX,243040.0,0.751,0.124,0.83,0.0,0.0268,0.748,-4.935,0.266,101.299,11.0,4.0
Akhenaton,Oriundi,13,1,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",6bLfzuWHMvAOgNWFsl1IwV,231066.0,0.728,0.0174,0.578,0.0,0.127,0.562,-6.501,0.292,145.682,0.0,4.0
Akhenaton,Paese,462,3,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",1ByBLXknAqIcY7P01AAcKJ,230746.0,0.795,0.0255,0.698,0.000181,0.0973,0.577,-8.507,0.13,96.261,8.0,4.0
Akhenaton,Paese et intro,2341,9,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",3lti5C4Ws5ktEKUIQBJKk2,346160.0,0.584,0.0724,0.564,0.000136,0.181,0.599,-7.539,0.307,94.395,8.0,4.0
Akhenaton,Petite apocalypse (feat. Shurik'n),1,1,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",4xqrKA6XsE1aD0tJ7XEo4x,245120.0,0.902,0.0201,0.736,0.000233,0.189,0.346,-5.96,0.238,106.268,7.0,4.0
Akhenaton,Quand ça se disperse,1330,8,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",3HEVEvASPhSfMfLco2u65T,231533.0,0.9,0.195,0.647,0.0,0.0982,0.722,-5.279,0.285,91.25,5.0,4.0
Akhenaton,Sol Invictus,1226,7,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",5zqKSnt3cdM9eIRA4zA6lU,210773.0,0.833,0.00166,0.707,2.45e-06,0.0412,0.483,-7.525,0.203,131.614,4.0,5.0
Akhenaton,Sooo Bad,414,2,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",6etBQJ0qoLLnxHbsojHMNN,207293.0,0.59,0.024,0.44,0.000212,0.0837,0.355,-8.759,0.327,85.56,1.0,4.0
Akhenaton,"Souris, encore...",929,4,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",3L6IUSqTdjeEgC2hDUztE7,278586.0,0.556,0.0509,0.719,2.07e-06,0.1,0.239,-6.62,0.312,85.041,6.0,4.0
Akhenaton,Teknishun (feat. Lino),558,2,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",4IAcNBC1BFgdXuVtGzpKQV,279800.0,0.795,0.0719,0.767,0.0,0.104,0.535,-5.728,0.38,98.512,0.0,4.0
Akhenaton,Tempus fugit,2120,9,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",4kT7pubUSrW5ib5T9v15JZ,265173.0,0.891,0.0731,0.657,0.0,0.1,0.562,-8.63,0.278,88.002,2.0,4.0
Akhenaton,Tu brilles comme un miroir de bordel,506,4,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",3e9cHDDFQNBN2HaidRziqN,212866.0,0.645,0.00245,0.532,0.0,0.181,0.0854,-8.381,0.19,146.098,1.0,4.0
Akhenaton,Un vrai missile,18,1,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",1jVR96dcGXYp1MFC5DuHkD,206173.0,0.858,0.0117,0.64,0.00166,0.625,0.743,-5.34,0.232,80.002,1.0,4.0
Akhenaton,Une impression (feat. Shurik'N),430,2,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",0gPOiJxBHUv1Ma0T6ghM3D,215600.0,0.747,0.123,0.777,0.0,0.247,0.733,-4.957,0.397,206.492,2.0,4.0
Akhenaton,Vivre maintenant,164,2,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap inde', 'rap marseille']",6ZdJ59NgjdEajXovBciT8g,164891.0,0.53,0.317,0.638,0.000126,0.061,0.733,-10.11,0.523,77.809,2.0,4.0
Akihiro Manabe,Nioh 2,7,1,['anime score'],41mPKrRBzPY6hcRfz2yL9f,130026.0,0.136,0.865,0.0236,0.958,0.112,0.0394,-29.265,0.0542,142.64,0.0,4.0
Alain Bashung,Immortels,50,2,"['chanson', 'french indie pop', 'french pop', 'french rock', 'nouvelle chanson francaise']",64XJOksESduPbepHxmW2rT,264720.0,0.304,0.753,0.616,0.00539,0.106,0.173,-7.084,0.0319,78.865,10.0,4.0
Alain Bashung,La nuit je mens,7,3,"['chanson', 'french indie pop', 'french pop', 'french rock', 'nouvelle chanson francaise']",7AOmyblplMezwpYuuh9Ltr,264706.0,0.493,0.0289,0.694,2.87e-05,0.356,0.538,-7.587,0.0287,146.927,11.0,4.0
Alain Bashung,Les mots bleus,90,1,"['chanson', 'french indie pop', 'french pop', 'french rock', 'nouvelle chanson francaise']",6eIUN3CGxSZL3omd7hB1R3,308333.0,0.272,0.565,0.452,0.00581,0.244,0.233,-9.109,0.0285,66.701,0.0,4.0
Alain Bashung,Osez Joséphine,178,1,"['chanson', 'french indie pop', 'french pop', 'french rock', 'nouvelle chanson francaise']",3XJG4svqKswsr2ixWNgjg1,178173.0,0.724,0.0431,0.722,0.158,0.421,0.715,-9.844,0.0513,117.674,2.0,4.0
Alain Bashung,Résidents de la République,19,1,"['chanson', 'french indie pop', 'french pop', 'french rock', 'nouvelle chanson francaise']",3n0K2ELvyQKAsfXk2iSKsU,200866.0,0.551,0.0148,0.534,6.52e-05,0.156,0.553,-7.737,0.0314,79.38,9.0,4.0
Alan Silvestri,The Avengers,72,1,['soundtrack'],5SXsXjVJCWeJuf7FHvgBYR,123360.0,0.25,0.606,0.553,0.673,0.145,0.226,-8.188,0.0429,118.985,7.0,4.0
Albert King,As The Years Go Passing By - Mono Mix,226,1,"['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",4hVYf1lhtNcNHT2sEz4ofo,226097.0,0.531,0.386,0.26,0.106,0.349,0.262,-14.213,0.0299,92.687,5.0,4.0
Albert King,Born Under A Bad Sign - Mono Mix,424,3,"['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",3ocm1Cf1Dk1ODrdBdybh82,169997.0,0.711,0.434,0.483,0.012,0.0284,0.884,-11.211,0.0298,91.652,11.0,4.0
Albert King,Crosscut Saw - Mono Mix,312,2,"['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",0WvSYVnEXD7QLa5pDJ920S,156397.0,0.84,0.0217,0.412,0.784,0.041,0.963,-14.23,0.056,122.807,1.0,4.0
Albert King,Down Don't Bother Me - Mono Mix,268,2,"['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",6Ks2EzaDk25lQZPAXliRtT,134297.0,0.722,0.104,0.487,0.136,0.0927,0.707,-11.065,0.0295,97.331,5.0,4.0
Albert King,I Almost Lost My Mind - Mono Mix,406,2,"['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",4HmMrOymvizKgYlENSd78f,203997.0,0.689,0.588,0.196,0.00414,0.102,0.339,-14.367,0.0349,129.3,0.0,4.0
Albert King,Kansas City - Mono Mix,308,2,"['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",3PbiLmE3xFUFg8Qc9bNFcr,154697.0,0.792,0.671,0.419,0.00157,0.227,0.769,-10.551,0.0966,118.454,10.0,4.0
Albert King,Laundromat Blues - Mono Mix,200,2,"['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",272P3DN547Z4CNFNdLV4SD,188697.0,0.462,0.212,0.324,0.0484,0.127,0.726,-13.931,0.0484,201.716,3.0,3.0
Albert King,"Oh, Pretty Woman - Mono Mix",336,2,"['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",5DUWIeIriroyHEbPdqxEFG,168297.0,0.793,0.152,0.388,0.782,0.0877,0.736,-12.419,0.0316,105.968,7.0,4.0
Albert King,Personal Manager - Mono Mix,540,2,"['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",2eZOTsmhgQT18e0q1KxWiR,270297.0,0.452,0.46,0.335,0.0659,0.0481,0.464,-12.074,0.0644,180.65,0.0,3.0
Albert King,The Hunter - Mono Mix,338,2,"['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",28EgDskIrcRTBk715tirSL,169997.0,0.836,0.395,0.436,0.395,0.0663,0.712,-11.268,0.0328,134.14,9.0,4.0
Albert King,The Very Thought Of You - Mono Mix,226,1,"['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",1FCG84MGz933mOYe8YrSQ0,226097.0,0.617,0.578,0.202,0.00332,0.101,0.134,-16.152,0.0342,82.999,3.0,3.0
Alcest,Là où naissent les couleurs nouvelles,530,1,"['atmospheric black metal', 'blackgaze', 'french black metal', 'french metal', 'french shoegaze', 'post-black metal', 'post-metal', 'shoegaze']",51JtsdzE4QwCbnqTSXfYXf,530106.0,0.206,0.000163,0.898,0.85,0.281,0.207,-6.942,0.0534,133.071,4.0,4.0
Alcest,Sapphire,300,1,"['atmospheric black metal', 'blackgaze', 'french black metal', 'french metal', 'french shoegaze', 'post-black metal', 'post-metal', 'shoegaze']",5DFnmcshyxsonqTvanqZPY,300503.0,0.402,1.05e-05,0.76,0.85,0.0791,0.199,-8.138,0.0386,74.999,8.0,4.0
Aldous Harding,Blend,149,1,"['ambient folk', 'art pop', 'chamber pop', 'chamber psych', 'dunedin indie', 'freak folk', 'indie folk', 'nz folk', 'nz pop', 'nz singer-songwriter']",1VJtHbJ5aNXB6fDVWMMxW0,149127.0,0.872,0.766,0.277,0.221,0.1,0.22,-16.557,0.0789,126.093,1.0,4.0
Aldous Harding,The Barrel,299,1,"['ambient folk', 'art pop', 'chamber pop', 'chamber psych', 'dunedin indie', 'freak folk', 'indie folk', 'nz folk', 'nz pop', 'nz singer-songwriter']",06lw2dBFqdXhAErz7Xz9Zs,299440.0,0.732,0.747,0.408,0.000229,0.069,0.663,-8.475,0.036,87.015,11.0,4.0
Alec Holowka,Die Anywhere Else,288,2,['indie game soundtrack'],4oCeMWwBmMmfAjGwSvrTa4,144747.0,0.361,0.183,0.837,0.746,0.127,0.685,-8.367,0.0333,164.95,3.0,4.0
Alestorm,Treasure Chest Party Quest,23,1,"['british power metal', 'comic', 'comic metal', 'metal', 'pirate', 'power metal', 'scottish metal']",55Kb2DuTwGClu8wk8pryfl,256389.0,0.492,0.000174,0.964,2.34e-05,0.469,0.535,-5.43,0.0628,75.079,5.0,4.0
Alexandre Astier,"Le Wadi - Bande originale du film ""Kaamelott - Premier Volet""",127,1,[],4x4ohTubAj4YLcg8lKQlY0,127946.0,0.204,0.95,0.108,0.926,0.12,0.0383,-19.827,0.0461,148.255,7.0,3.0
Alice In Chains,Nutshell,259,1,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",2JuasWPUodaUxf5nwNpciQ,259200.0,0.384,0.373,0.561,0.253,0.0775,0.159,-10.059,0.0296,136.136,3.0,3.0
Alice Phoebe Lou,She,235,1,['south african alternative'],1uUjjVM3Dp9RDxhaJbu0RG,235515.0,0.358,0.117,0.579,0.0109,0.0899,0.0651,-8.718,0.0388,128.411,2.0,4.0
Alien Ant Farm,Smooth Criminal,221,2,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap rock']",5z6xHjCZr7a7AIcy8sPBKy,209266.0,0.653,0.00316,0.964,0.00512,0.144,0.87,-4.261,0.0582,126.928,9.0,4.0
Alistair McCulloch,Herr Roloff's Farewell,202,1,['scottish fiddle'],5yqv4y6vi3fdNVckDAsNkR,202000.0,0.181,0.985,0.277,0.878,0.0692,0.0853,-7.375,0.0365,76.328,5.0,3.0
Alpha Wann,CASCADE - Remix,211,1,"['french hip hop', 'pop urbaine', 'rap francais']",5MYYSTYXC3rZpymhsRgzrj,211213.0,0.647,0.187,0.586,0.0,0.104,0.484,-8.082,0.458,79.341,8.0,4.0
